"id","source url","format","filename","folder","notes"
1,"http://www.gutenberg.org/etext/19481","epub","pg19481-images.epub",,"with images"
1,"http://www.gutenberg.org/etext/19481","epub","pg19481.epub",,"no images"
1,"http://www.gutenberg.org/etext/19481","kindle","pg19481-images.mobi",,"with images"
1,"http://www.gutenberg.org/etext/19481","kindle","pg19481.mobi",,"no images"
1,"http://www.gutenberg.org/etext/19481","plucker","pg19481.plucker.pdb",,
,"http://www.gutenberg.org/etext/19481","text","19481-0.txt",,
"2","http://www.gutenberg.org/etext/23864","epub","pg23864.epub",,
,"http://www.gutenberg.org/etext/23864","kindle","pg23864.mobi",,
,"http://www.gutenberg.org/etext/23864","text","23864-0.txt",,
"3","http://www.gutenberg.org/etext/7337","epub","pg7337.epub",,
,"http://www.gutenberg.org/etext/7337","kindle","pg7337.mobi",,
,"http://www.gutenberg.org/etext/7337","text","7337-0.txt",,
"4","http://www.gutenberg.org/etext/24156","epub","pg24156.epub",,
"4","http://www.gutenberg.org/etext/24156","kindle","pg24156.mobi",,
"4","http://www.gutenberg.org/etext/24156","text","24156-0.txt",,
"5","http://www.gutenberg.org/etext/25501","epub","pg25501.epub",,
"5","http://www.gutenberg.org/etext/25501","kindle","pg25501.mobi",,
"5","http://www.gutenberg.org/etext/25501","text","25501-0.txt",,
"6","http://www.gutenberg.org/etext/24264","epub","pg24264.epub",,
"6","http://www.gutenberg.org/etext/24264","kindle","pg24264.mobi",,
"6","http://www.gutenberg.org/etext/24264","text","24264-0.txt",,
7,"http://www.gutenberg.org/etext/21279","epub","B_R_0_2_b.epub",,
7,"http://www.gutenberg.org/etext/21279","kindle","pg21279.mobi",,
7,"http://www.gutenberg.org/etext/21279","plucker","pg21279.plucker.pdb",,
7,"http://www.gutenberg.org/etext/21279","text","pg21279.plucker.pdb",,
"8","http://www.gutenberg.org/etext/9672","external_mp3",,,
9,"http://www.gutenberg.org/etext/2346","epub","pg2346.epub",,
9,"http://www.gutenberg.org/etext/2346","kindle","pg2346.mobi",,
9,"http://www.gutenberg.org/etext/2346","plucker","pg2346.plucker.pdb",,
9,"http://www.gutenberg.org/etext/2346","text","pg2346.txt",,
10,"http://www.gutenberg.org/etext/2344","epub","pg2344.epub",,
10,"http://www.gutenberg.org/etext/2344","kindle","pg2344.mobi",,
10,"http://www.gutenberg.org/etext/2344","plucker","pg2344.plucker.pdb",,
10,"http://www.gutenberg.org/etext/2344","text","pg2344.txt",,
11,"http://www.gutenberg.org/etext/2347","epub","pg2347.epub",,
11,"http://www.gutenberg.org/etext/2347","kindle","pg2347.mobi",,
11,"http://www.gutenberg.org/etext/2347","plucker","pg2347.plucker.pdb",,
11,"http://www.gutenberg.org/etext/2347","text","pg2347.txt",,
"12","http://www.gutenberg.org/etext/19640","external_mp3",,,
13,"http://www.gutenberg.org/etext/7100","epub","pg7100-images.epub",,"with images"
13,"http://www.gutenberg.org/etext/7100","epub","pg7100.epub",,"no images"
13,"http://www.gutenberg.org/etext/7100","kindle","pg7100-images.mobi",,"with images"
13,"http://www.gutenberg.org/etext/7100","kindle","pg7100.mobi",,"no images"
13,"http://www.gutenberg.org/etext/7100","plucker","pg7100.plucker.pdb",,
13,"http://www.gutenberg.org/etext/7100","text","pg7100.txt",,
14,"http://www.gutenberg.org/etext/76","epub","pg76-images.epub",,
14,"http://www.gutenberg.org/etext/76","epub","pg76.epub",,
14,"http://www.gutenberg.org/etext/76","kindle","pg76-images.mobi",,
14,"http://www.gutenberg.org/etext/76","kindle","pg76.mobi",,
14,"http://www.gutenberg.org/etext/76","plucker","pg76.plucker.pdb",,
14,"http://www.gutenberg.org/etext/76","text","pg76.txt",,
15,"http://www.gutenberg.org/etext/500","epub","pg500.epub",,
15,"http://www.gutenberg.org/etext/500","kindle","pg500.mobi",,
15,"http://www.gutenberg.org/etext/500","plucker","pg500.plucker.pdb",,
15,"http://www.gutenberg.org/etext/500","text","pg500.txt",,
"16","http://www.gutenberg.org/etext/9551","mp3",,"adventures_of_sherlock_holmes",
17,"http://www.gutenberg.org/etext/1661","epub","pg1661.epub",,
17,"http://www.gutenberg.org/etext/1661","kindle","pg1661.mobi",,
17,"http://www.gutenberg.org/etext/1661","pdf","pg1661.pdf",,
17,"http://www.gutenberg.org/etext/1661","plucker","pg1661.plucker.pdb",,
17,"http://www.gutenberg.org/etext/1661","text","pg1661.txt",,
18,"http://www.gutenberg.org/etext/74","epub","pg74-images.epub",,"with images"
18,"http://www.gutenberg.org/etext/74","epub","pg74.epub",,"no images"
18,"http://www.gutenberg.org/etext/74","kindle","pg74-images.mobi",,"with images"
18,"http://www.gutenberg.org/etext/74","kindle","pg74.mobi",,"no images"
18,"http://www.gutenberg.org/etext/74","plucker","pg74.plucker.pdb",,
18,"http://www.gutenberg.org/etext/74","text","pg74.txt",,
19,"http://www.gutenberg.org/etext/228","epub","pg228.epub",,
19,"http://www.gutenberg.org/etext/228","kindle","pg228.mobi",,
19,"http://www.gutenberg.org/etext/228","plucker","pg228.plucker.pdb",,
19,"http://www.gutenberg.org/etext/228","text","pg228.txt",,
20,"http://www.gutenberg.org/etext/19994","epub","pg19994-images.epub",,
20,"http://www.gutenberg.org/etext/19994","epub","pg19994.epub",,
20,"http://www.gutenberg.org/etext/19994","kindle","pg19994-images.mobi",,
20,"http://www.gutenberg.org/etext/19994","kindle","pg19994.mobi",,
20,"http://www.gutenberg.org/etext/19994","plucker","pg19994.plucker.pdb",,
20,"http://www.gutenberg.org/etext/19994","text","pg19994.txt",,
"21","http://www.gutenberg.org/etext/8809","mp3",,"aesops_fables",
"22","http://www.gutenberg.org/etext/19616","mp3",,"aesops_fables_vol1_mp3",
"23","http://www.gutenberg.org/etext/19619","mp3",,"aesops_fables_vol4_mp3",
24,"http://www.gutenberg.org/etext/11339","epub","pg11339-images.epub",,"with images"
24,"http://www.gutenberg.org/etext/11339","epub","pg11339.epub",,"no images"
24,"http://www.gutenberg.org/etext/11339","kindle","pg11339-images.mobi",,"with images"
24,"http://www.gutenberg.org/etext/11339","kindle","pg11339.mobi",,"no images"
24,"http://www.gutenberg.org/etext/11339","plucker","pg11339.plucker.pdb",,
24,"http://www.gutenberg.org/etext/11339","text","pg11339.txt",,
25,"http://www.gutenberg.org/etext/28","epub","pg28.epub",,
25,"http://www.gutenberg.org/etext/28","kindle","pg28.mobi",,
25,"http://www.gutenberg.org/etext/28","plucker","pg28.plucker.pdb",,
25,"http://www.gutenberg.org/etext/28","text","pg28.txt",,
26,"http://www.gutenberg.org/etext/541","epub","pg541.epub",,
26,"http://www.gutenberg.org/etext/541","kindle","pg541.mobi",,
26,"http://www.gutenberg.org/etext/541","plucker","pg541.plucker.pdb",,
26,"http://www.gutenberg.org/etext/541","text","pg541.txt",,
27,"http://www.gutenberg.org/etext/19778","epub","pg19778-images.epub",,"with images"
27,"http://www.gutenberg.org/etext/19778","epub","pg19778.epub",,"no images"
27,"http://www.gutenberg.org/etext/19778","kindle","pg19778-images.mobi",,"with images"
27,"http://www.gutenberg.org/etext/19778","kindle","pg19778.mobi",,"no images"
27,"http://www.gutenberg.org/etext/19778","plucker","pg19778.plucker.pdb",,
27,"http://www.gutenberg.org/etext/19778","text","pg19778.txt",,
28,"http://www.gutenberg.org/etext/11","epub","pg11.epub",,
28,"http://www.gutenberg.org/etext/11","kindle","pg11.mobi",,
28,"http://www.gutenberg.org/etext/11","pdf","11-pdf.pdf",,
28,"http://www.gutenberg.org/etext/11","plucker","pg11.plucker.pdb",,
28,"http://www.gutenberg.org/etext/11","text","pg11.txt",,
29,"http://www.gutenberg.org/etext/19033","epub","pg19033-images.epub",,"with images"
29,"http://www.gutenberg.org/etext/19033","epub","pg19033.epub",,"no images"
29,"http://www.gutenberg.org/etext/19033","kindle","pg19033-images.mobi",,"with images"
29,"http://www.gutenberg.org/etext/19033","kindle","pg19033.mobi",,"no images"
29,"http://www.gutenberg.org/etext/19033","plucker","pg19033.plucker.pdb",,
29,"http://www.gutenberg.org/etext/19033","text","pg19033.plucker.pdb",,
30,"http://www.gutenberg.org/etext/7205","epub","pg7205.epub",,
30,"http://www.gutenberg.org/etext/7205","kindle","pg7205.mobi",,
30,"http://www.gutenberg.org/etext/7205","plucker","pg7205.plucker.pdb",,
30,"http://www.gutenberg.org/etext/7205","text","pg7205.txt",,
"31","http://www.gutenberg.org/etext/9693","mp3",,"american_notes",
32,"http://www.gutenberg.org/etext/19997","epub","19997.epub.images",,"with images"
32,"http://www.gutenberg.org/etext/19997","epub","pg19997.epub",,"no images"
32,"http://www.gutenberg.org/etext/19997","kindle","pg19997-images.mobi",,"with images"
32,"http://www.gutenberg.org/etext/19997","kindle","pg19997.mobi",,"no images"
32,"http://www.gutenberg.org/etext/19997","plucker","pg19997.plucker.pdb",,
32,"http://www.gutenberg.org/etext/19997","text","pg19997.txt",,
33,"http://www.gutenberg.org/etext/16713","epub","pg16713-images.epub",,"with images"
33,"http://www.gutenberg.org/etext/16713","epub","pg16713.epub",,"no images"
33,"http://www.gutenberg.org/etext/16713","kindle","pg16713-images.mobi",,"with images"
33,"http://www.gutenberg.org/etext/16713","kindle","pg16713.mobi",,"no images"
33,"http://www.gutenberg.org/etext/16713","plucker","pg16713.plucker.pdb",,
33,"http://www.gutenberg.org/etext/16713","text","pg16713.txt",,
34,"http://www.gutenberg.org/etext/2529","epub","pg2529.epub",,
34,"http://www.gutenberg.org/etext/2529","kindle","pg2529.mobi",,
34,"http://www.gutenberg.org/etext/2529","plucker","pg2529.plucker.pdb",,
34,"http://www.gutenberg.org/etext/2529","text","pg2529.txt",,
35,"http://www.gutenberg.org/etext/10800","epub","pg10800-images.epub",,"with images"
35,"http://www.gutenberg.org/etext/10800","epub","pg10800.epub",,"no images"
35,"http://www.gutenberg.org/etext/10800","kindle","pg10800-images.mobi",,"with images"
35,"http://www.gutenberg.org/etext/10800","kindle","pg10800.mobi",,"no images"
35,"http://www.gutenberg.org/etext/10800","plucker","pg10800.plucker.pdb",,
35,"http://www.gutenberg.org/etext/10800","text","pg10800.txt",,
36,"http://www.gutenberg.org/etext/19574","external_mp3",,,
37,"http://www.gutenberg.org/etext/1597","epub","pg1597.epub",,
37,"http://www.gutenberg.org/etext/1597","kindle","pg1597.mobi",,
37,"http://www.gutenberg.org/etext/1597","plucker","pg1597.plucker.pdb",,
37,"http://www.gutenberg.org/etext/1597","text","pg1597.txt",,
38,"http://www.gutenberg.org/etext/1399","epub","pg1399.epub",,
38,"http://www.gutenberg.org/etext/1399","kindle","pg1399.mobi",,
38,"http://www.gutenberg.org/etext/1399","plucker","pg1399.plucker.pdb",,
38,"http://www.gutenberg.org/etext/1399","text","pg1399.txt",,
39,"http://www.gutenberg.org/etext/47","epub","pg47.epub",,
39,"http://www.gutenberg.org/etext/47","kindle","pg47.mobi",,
39,"http://www.gutenberg.org/etext/47","plucker","pg47.plucker.pdb",,
39,"http://www.gutenberg.org/etext/47","text","pg47.txt",,
40,"http://www.gutenberg.org/etext/45","epub","pg45.epub",,
40,"http://www.gutenberg.org/etext/45","kindle","pg45.mobi",,
40,"http://www.gutenberg.org/etext/45","plucker","pg45.plucker.pdb",,
40,"http://www.gutenberg.org/etext/45","text","pg45.txt",,
41,"http://www.gutenberg.org/etext/51","epub","pg51.epub",,
41,"http://www.gutenberg.org/etext/51","kindle","pg51.mobi",,
41,"http://www.gutenberg.org/etext/51","plucker","pg51.plucker.pdb",,
41,"http://www.gutenberg.org/etext/51","text","pg51.txt",,
42,"http://www.gutenberg.org/etext/1250","epub","pg1250.epub",,
42,"http://www.gutenberg.org/etext/1250","kindle","pg1250.mobi",,
42,"http://www.gutenberg.org/etext/1250","plucker","pg1250.plucker.pdb",,
42,"http://www.gutenberg.org/etext/1250","text","pg1250.txt",,
43,"http://www.gutenberg.org/etext/19322","epub","pg19322-images.epub",,"with images"
43,"http://www.gutenberg.org/etext/19322","epub","pg19322.epub",,"no images"
43,"http://www.gutenberg.org/etext/19322","kindle","pg19322-images.mobi",,"with images"
43,"http://www.gutenberg.org/etext/19322","kindle","pg19322.mobi",,"no images"
43,"http://www.gutenberg.org/etext/19322","plucker","pg19322.plucker.pdb",,
43,"http://www.gutenberg.org/etext/19322","text","pg19322.txt",,
44,"http://www.gutenberg.org/etext/16081","epub","pg16081-images.epub",,"with images"
44,"http://www.gutenberg.org/etext/16081","epub","pg16081.epub",,"no images"
44,"http://www.gutenberg.org/etext/16081","kindle","pg16081-images.mobi",,"with images"
44,"http://www.gutenberg.org/etext/16081","kindle","pg16081.mobi",,"no images"
44,"http://www.gutenberg.org/etext/16081","plucker","pg16081.plucker.pdb",,
44,"http://www.gutenberg.org/etext/16081","text","pg16081.txt",,
45,"http://www.gutenberg.org/etext/13726","epub","pg13726.epub",,
45,"http://www.gutenberg.org/etext/13726","kindle","pg13726.mobi",,
45,"http://www.gutenberg.org/etext/13726","plucker","pg13726.plucker.pdb",,
45,"http://www.gutenberg.org/etext/13726","text","pg13726.txt",,
46,"http://www.gutenberg.org/etext/3435","epub","pg3435.epub",,
46,"http://www.gutenberg.org/etext/3435","kindle","pg3435.mobi",,
46,"http://www.gutenberg.org/etext/3435","plucker","pg3435.plucker.pdb",,
46,"http://www.gutenberg.org/etext/3435","text","pg3435.txt",,
47,"http://www.gutenberg.org/etext/103","epub","pg103.epub",,
47,"http://www.gutenberg.org/etext/103","kindle","pg103.mobi",,
47,"http://www.gutenberg.org/etext/103","plucker","pg103.plucker.pdb",,
47,"http://www.gutenberg.org/etext/103","text","pg103.txt",,
48,"http://www.gutenberg.org/etext/16317","epub","pg16317-images.epub",,"with images"
48,"http://www.gutenberg.org/etext/16317","epub","pg16317.epub",,"no images"
48,"http://www.gutenberg.org/etext/16317","kindle","pg16317-images.mobi",,"with images"
48,"http://www.gutenberg.org/etext/16317","kindle","pg16317.mobi",,"no images"
48,"http://www.gutenberg.org/etext/16317","plucker","pg16317.plucker.pdb",,
48,"http://www.gutenberg.org/etext/16317","text","pg16317.txt",,
49,"http://www.gutenberg.org/etext/17405","epub","pg17405.epub",,
49,"http://www.gutenberg.org/etext/17405","kindle","pg17405.mobi",,
49,"http://www.gutenberg.org/etext/17405","plucker","pg17405.plucker.pdb",,
49,"http://www.gutenberg.org/etext/17405","text","pg17405.txt",,
"50","http://www.gutenberg.org/etext/20594","mp3",,"art_of_war_mp3",
51,"http://www.gutenberg.org/etext/132","epub","pg132.epub",,
51,"http://www.gutenberg.org/etext/132","kindle","pg132.mobi",,
51,"http://www.gutenberg.org/etext/132","plucker","pg132.plucker.pdb",,
51,"http://www.gutenberg.org/etext/132","text","pg132.txt",,
52,"http://www.gutenberg.org/etext/17124","epub","pg17124-images.epub",,"with images"
52,"http://www.gutenberg.org/etext/17124","epub","pg17124.epub",,"no images"
52,"http://www.gutenberg.org/etext/17124","kindle","pg17124-images.mobi",,"with images"
52,"http://www.gutenberg.org/etext/17124","kindle","pg17124.mobi",,"no images"
52,"http://www.gutenberg.org/etext/17124","plucker","pg17124.plucker.pdb",,
52,"http://www.gutenberg.org/etext/17124","text","pg17124.txt",,
53,"http://www.gutenberg.org/etext/148","epub","pg148.epub",,
53,"http://www.gutenberg.org/etext/148","kindle","pg148.mobi",,
53,"http://www.gutenberg.org/etext/148","plucker","pg148.plucker.pdb",,
53,"http://www.gutenberg.org/etext/148","text","pg148.txt",,
54,"http://www.gutenberg.org/etext/20203","epub","pg20203-images.epub",,
54,"http://www.gutenberg.org/etext/20203","epub","pg20203.epub",,
54,"http://www.gutenberg.org/etext/20203","kindle","pg20203-images.mobi",,
54,"http://www.gutenberg.org/etext/20203","kindle","pg20203.mobi",,
54,"http://www.gutenberg.org/etext/20203","plucker","pg20203.plucker.pdb",,
54,"http://www.gutenberg.org/etext/20203","text","pg20203.txt",,
55,"http://www.gutenberg.org/etext/160","epub","pg160.epub",,
55,"http://www.gutenberg.org/etext/160","kindle","pg160.mobi",,
55,"http://www.gutenberg.org/etext/160","plucker","pg160.plucker.pdb",,
55,"http://www.gutenberg.org/etext/160","text","pg160.txt",,
56,"http://www.gutenberg.org/etext/11231","epub","pg11231.epub",,
56,"http://www.gutenberg.org/etext/11231","kindle","pg11231.mobi",,
56,"http://www.gutenberg.org/etext/11231","plucker","pg11231.plucker.pdb",,
56,"http://www.gutenberg.org/etext/11231","text","pg11231.txt",,
57,"http://www.gutenberg.org/etext/15147","epub","pg15147-images.epub",,"with images"
57,"http://www.gutenberg.org/etext/15147","epub","pg15147.epub",,"no images"
57,"http://www.gutenberg.org/etext/15147","kindle","pg15147-images.mobi",,"with images"
57,"http://www.gutenberg.org/etext/15147","kindle","pg15147.mobi",,"no images"
57,"http://www.gutenberg.org/etext/15147","plucker","pg15147.plucker.pdb",,
57,"http://www.gutenberg.org/etext/15147","text","pg15147.txt",,
58,"http://www.gutenberg.org/etext/18127","epub","pg18127-images.epub",,"with images"
58,"http://www.gutenberg.org/etext/18127","epub","pg18127.epub",,"no images"
58,"http://www.gutenberg.org/etext/18127","kindle","pg18127-images.mobi",,"with images"
58,"http://www.gutenberg.org/etext/18127","kindle","pg18127.mobi",,"no images"
58,"http://www.gutenberg.org/etext/18127","plucker","pg18127.plucker.pdb",,
58,"http://www.gutenberg.org/etext/18127","text","pg18127.txt",,
59,"http://www.gutenberg.org/etext/16328","epub","pg16328.epub",,
59,"http://www.gutenberg.org/etext/16328","kindle","pg16328.mobi",,
59,"http://www.gutenberg.org/etext/16328","plucker","pg16328.plucker.pdb",,
59,"http://www.gutenberg.org/etext/16328","text","pg16328.txt",,
60,"http://www.gutenberg.org/etext/981","epub","pg981.epub",,
60,"http://www.gutenberg.org/etext/981","kindle","pg981.mobi",,
60,"http://www.gutenberg.org/etext/981","plucker","pg981.plucker.pdb",,
60,"http://www.gutenberg.org/etext/981","text","pg981.txt",,
61,"http://www.gutenberg.org/etext/10947","epub","pg10947.epub",,
61,"http://www.gutenberg.org/etext/10947","kindle","pg10947.mobi",,
61,"http://www.gutenberg.org/etext/10947","plucker","pg10947.plucker.pdb",,
61,"http://www.gutenberg.org/etext/10947","text","pg10947.txt",,
62,"http://www.gutenberg.org/etext/13437","epub","pg13437.epub",,
62,"http://www.gutenberg.org/etext/13437","kindle","pg13437.mobi",,
62,"http://www.gutenberg.org/etext/13437","plucker","pg13437.plucker.pdb",,
62,"http://www.gutenberg.org/etext/13437","text","pg13437.txt",,
63,"http://www.gutenberg.org/etext/4363","epub","pg4363.epub",,
63,"http://www.gutenberg.org/etext/4363","kindle","pg4363.mobi",,
63,"http://www.gutenberg.org/etext/4363","plucker","pg4363.plucker.pdb",,
63,"http://www.gutenberg.org/etext/4363","text","pg4363.txt",,
64,"http://www.gutenberg.org/etext/7999","epub","pg7999.epub",,
64,"http://www.gutenberg.org/etext/7999","kindle","pg7999.mobi",,
64,"http://www.gutenberg.org/etext/7999","plucker","pg7999.plucker.pdb",,
65,"http://www.gutenberg.org/etext/10","epub","pg10.epub",,
65,"http://www.gutenberg.org/etext/10","kindle","pg10.mobi",,
65,"http://www.gutenberg.org/etext/10","plucker","pg10.plucker.pdb",,
65,"http://www.gutenberg.org/etext/10","text","pg10.txt",,
66,"http://www.gutenberg.org/etext/9695","external_mp3",,,
67,"http://www.gutenberg.org/etext/1023","epub","pg1023.epub",,
67,"http://www.gutenberg.org/etext/1023","kindle","pg1023.mobi",,
67,"http://www.gutenberg.org/etext/1023","plucker","pg1023.plucker.pdb",,
67,"http://www.gutenberg.org/etext/1023","text","pg1023.txt",,
68,"http://www.gutenberg.org/etext/2992","epub","pg2992.epub",,
68,"http://www.gutenberg.org/etext/2992","kindle","pg2992.mobi",,
68,"http://www.gutenberg.org/etext/2992","plucker","pg2992.plucker.pdb",,
68,"http://www.gutenberg.org/etext/2992","text","pg2992.txt",,
69,"http://www.gutenberg.org/etext/12704","mp3",,"briar_rose",
70,"http://www.gutenberg.org/etext/28054","epub","pg28054.epub",,
70,"http://www.gutenberg.org/etext/28054","kindle","pg28054.mobi",,
70,"http://www.gutenberg.org/etext/28054","pdf","28054-pdf.pdf",,
70,"http://www.gutenberg.org/etext/28054","plucker","pg28054.plucker.pdb",,
70,"http://www.gutenberg.org/etext/28054","text","28054-0.txt",,
71,"http://www.gutenberg.org/etext/215","epub","pg215.epub",,
71,"http://www.gutenberg.org/etext/215","kindle","pg215.mobi",,
71,"http://www.gutenberg.org/etext/215","plucker","pg215.plucker.pdb",,
71,"http://www.gutenberg.org/etext/215","text","pg215.txt",,
72,"http://www.gutenberg.org/etext/17093","epub","pg17093-images.epub",,"with images"
72,"http://www.gutenberg.org/etext/17093","epub","pg17093.epub",,"no images"
72,"http://www.gutenberg.org/etext/17093","kindle","pg17093-images.mobi",,"with images"
72,"http://www.gutenberg.org/etext/17093","kindle","pg17093.mobi",,"no images"
72,"http://www.gutenberg.org/etext/17093","plucker","pg17093.plucker.pdb",,
72,"http://www.gutenberg.org/etext/17093","text","pg17093.txt",,
73,"http://www.gutenberg.org/etext/19942","epub","pg19942-images.epub",,"with images"
73,"http://www.gutenberg.org/etext/19942","epub","pg19942.epub",,"no images"
73,"http://www.gutenberg.org/etext/19942","kindle","pg19942-images.mobi",,"with images"
73,"http://www.gutenberg.org/etext/19942","kindle","pg19942.mobi",,"no images"
73,"http://www.gutenberg.org/etext/19942","plucker","pg19942.plucker.pdb",,
73,"http://www.gutenberg.org/etext/19942","text","pg19942.txt",,
74,"http://www.gutenberg.org/etext/27635","epub","pg27635-images.epub",,"with images"
74,"http://www.gutenberg.org/etext/27635","epub","pg27635.epub",,"no images"
74,"http://www.gutenberg.org/etext/27635","kindle","pg27635-images.mobi",,"with images"
74,"http://www.gutenberg.org/etext/27635","kindle","pg27635.mobi",,"no images"
74,"http://www.gutenberg.org/etext/27635","plucker","pg27635.plucker.pdb",,
74,"http://www.gutenberg.org/etext/27635","text","pg27635.txt",,
"75","http://www.gutenberg.org/etext/23722","external_mp3",,,
76,"http://www.gutenberg.org/etext/2383","epub","pg2383.epub",,
76,"http://www.gutenberg.org/etext/2383","kindle","pg2383.mobi",,
76,"http://www.gutenberg.org/etext/2383","plucker","pg2383.plucker.pdb",,
76,"http://www.gutenberg.org/etext/2383","text","pg2383.txt",,
77,"http://www.gutenberg.org/etext/14522","epub","pg14522-images.epub",,"with images"
77,"http://www.gutenberg.org/etext/14522","epub","pg14522.epub",,"no images"
77,"http://www.gutenberg.org/etext/14522","kindle","pg14522-images.mobi",,"with images"
77,"http://www.gutenberg.org/etext/14522","kindle","pg14522.mobi",,"no images"
77,"http://www.gutenberg.org/etext/14522","plucker","pg14522.plucker.pdb",,
77,"http://www.gutenberg.org/etext/14522","text","pg14522.txt",,
78,"http://www.gutenberg.org/etext/10007","epub","pg10007.epub",,
78,"http://www.gutenberg.org/etext/10007","kindle","pg10007.mobi",,
78,"http://www.gutenberg.org/etext/10007","plucker","pg10007.plucker.pdb",,
78,"http://www.gutenberg.org/etext/10007","text","pg10007.txt",,
79,"http://www.gutenberg.org/etext/1153","epub","pg1153.epub",,
79,"http://www.gutenberg.org/etext/1153","kindle","pg1153.mobi",,
79,"http://www.gutenberg.org/etext/1153","plucker","pg1153.plucker.pdb",,
79,"http://www.gutenberg.org/etext/1153","text","pg1153.txt",,
80,"http://www.gutenberg.org/etext/5131","epub","pg5131.epub",,
80,"http://www.gutenberg.org/etext/5131","kindle","pg5131.mobi",,
80,"http://www.gutenberg.org/etext/5131","plucker","pg5131.plucker.pdb",,
80,"http://www.gutenberg.org/etext/5131","text","pg5131.txt",,
81,"http://www.gutenberg.org/etext/18559","epub","pg18559-images.epub",,"with images"
81,"http://www.gutenberg.org/etext/18559","epub","pg18559.epub",,"no images"
81,"http://www.gutenberg.org/etext/18559","kindle","pg18559-images.mobi",,"with images"
81,"http://www.gutenberg.org/etext/18559","kindle","pg18559.mobi",,"no images"
81,"http://www.gutenberg.org/etext/18559","plucker","pg18559.plucker.pdb",,
81,"http://www.gutenberg.org/etext/18559","text","pg18559.txt",,
82,"http://www.gutenberg.org/etext/19337","epub","pg19337-images.epub",,"with images"
82,"http://www.gutenberg.org/etext/19337","epub","pg19337.epub",,"no images"
82,"http://www.gutenberg.org/etext/19337","kindle","pg19337-images.mobi",,"with images"
82,"http://www.gutenberg.org/etext/19337","kindle","pg19337.mobi",,"no images"
82,"http://www.gutenberg.org/etext/19337","plucker","pg19337.plucker.pdb",,
82,"http://www.gutenberg.org/etext/19337","text","pg19337.txt",,
"83","http://www.gutenberg.org/etext/19505","mp3",,"a_christmas_carol_mp3",
84,"http://www.gutenberg.org/etext/24022","epub","pg24022-images.epub",,"with images"
84,"http://www.gutenberg.org/etext/24022","epub","pg24022.epub",,"no images"
84,"http://www.gutenberg.org/etext/24022","kindle","pg24022-images.mobi",,"with images"
84,"http://www.gutenberg.org/etext/24022","kindle","pg24022.mobi",,"no images"
84,"http://www.gutenberg.org/etext/24022","plucker","pg24022.plucker.pdb",,
84,"http://www.gutenberg.org/etext/24022","text","24022-0.txt",,
85,"http://www.gutenberg.org/etext/46","epub","pg46-images.epub",,"with images"
85,"http://www.gutenberg.org/etext/46","epub","pg46.epub",,"no images"
85,"http://www.gutenberg.org/etext/46","kindle","pg46-images.mobi",,"with images"
85,"http://www.gutenberg.org/etext/46","kindle","pg46.mobi",,"no images"
85,"http://www.gutenberg.org/etext/46","plucker","pg46.plucker.pdb",,
85,"http://www.gutenberg.org/etext/46","text","pg46.txt",,
86,"http://www.gutenberg.org/etext/71","epub","pg71.epub",,
86,"http://www.gutenberg.org/etext/71","kindle","pg71.mobi",,
86,"http://www.gutenberg.org/etext/71","plucker","pg71.plucker.pdb",,
86,"http://www.gutenberg.org/etext/71","text","pg71.txt",,
87,"http://www.gutenberg.org/etext/12513","epub","pg12513.epub",,
87,"http://www.gutenberg.org/etext/12513","kindle","pg12513.mobi",,
87,"http://www.gutenberg.org/etext/12513","plucker","pg12513.plucker.pdb",,
87,"http://www.gutenberg.org/etext/12513","text","pg12513.txt",,
88,"http://www.gutenberg.org/etext/147","epub","pg147.epub",,
88,"http://www.gutenberg.org/etext/147","kindle","pg147.mobi",,
88,"http://www.gutenberg.org/etext/147","plucker","pg147.plucker.pdb",,
88,"http://www.gutenberg.org/etext/147","text","pg147.txt",,
89,"http://www.gutenberg.org/etext/61","epub","pg61.epub",,
89,"http://www.gutenberg.org/etext/61","kindle","pg61.mobi",,
89,"http://www.gutenberg.org/etext/61","plucker","pg61.plucker.pdb",,
89,"http://www.gutenberg.org/etext/61","text","pg61.txt",,
90,"http://www.gutenberg.org/etext/2981","epub","pg2981-images.epub",,"with images"
90,"http://www.gutenberg.org/etext/2981","epub","pg2981.epub",,"no images"
90,"http://www.gutenberg.org/etext/2981","kindle","pg2981-images.mobi",,"with images"
90,"http://www.gutenberg.org/etext/2981","kindle","pg2981.mobi",,"no images"
90,"http://www.gutenberg.org/etext/2981","plucker","pg2981.plucker.pdb",,
90,"http://www.gutenberg.org/etext/2981","text","pg2981.txt",,
91,"http://www.gutenberg.org/etext/100","epub","pg100.epub",,
91,"http://www.gutenberg.org/etext/100","kindle","pg100.mobi",,
91,"http://www.gutenberg.org/etext/100","plucker","pg100.plucker.pdb",,
91,"http://www.gutenberg.org/etext/100","text","pg100.txt",,
92,"http://www.gutenberg.org/etext/10625","epub","pg10625.epub",,
92,"http://www.gutenberg.org/etext/10625","kindle","pg10625.mobi",,
92,"http://www.gutenberg.org/etext/10625","plucker","pg10625.plucker.pdb",,
92,"http://www.gutenberg.org/etext/10625","text","10625-0.txt",,
93,"http://www.gutenberg.org/etext/3913","epub","pg3913-images.epub",,"with images"
93,"http://www.gutenberg.org/etext/3913","epub","pg3913.epub",,"no images"
93,"http://www.gutenberg.org/etext/3913","kindle","pg3913-images.mobi",,"with images"
